PMID,IndexingMethod_x,MESH_x,IndexingMethod_y,DateRevised,MESH_y,MeshMatch,IndexingMatch
41145454,Automated,"['Humans', 'Nurse Practitioners', 'Analgesics, Opioid--therapeutic use--administration & dosage', 'United States', 'Practice Guidelines as Topic', ""Practice Patterns, Nurses'"", 'Drug Prescriptions--nursing', 'Centers for Disease Control and Prevention, U.S.']",Manual,20260409,"['Drug Prescriptions--nursing', 'Humans', 'Analgesics, Opioid--administration & dosage--therapeutic use', ""Practice Patterns, Nurses'"", 'Nurse Practitioners', 'Practice Guidelines as Topic', 'Centers for Disease Control and Prevention, U.S.', 'United States', 'Clinical Decision-Making', 'Risk Assessment', 'Patient Safety']",False,False
41145456,Automated,"['Humans', 'COVID-19--nursing--complications--therapy', 'Risk Factors', 'Nurse Practitioners', 'SARS-CoV-2']",Manual,20260409,"['Humans', 'COVID-19--complications--diagnosis--nursing--physiopathology', 'Nurse Practitioners', 'Vaccination', 'COVID-19 Vaccines--immunology', 'SARS-CoV-2--immunology']",False,False
41145530,Automated,"['Humans', 'Temporal Lobe--pathology--diagnostic imaging', 'Female', 'Male', 'Atrophy', 'Aged', 'Middle Aged', 'Tauopathies--diagnosis--pathology', 'tau Proteins--metabolism--blood', 'Positron-Emission Tomography', 'Neuropsychological Tests', 'Alzheimer Disease--diagnosis', 'Aged, 80 and over', 'Memory and Learning Tests']",Manual,20260217,"['Tauopathies--blood--diagnosis--pathology--physiopathology', 'Atrophy--blood--diagnosis--pathology--physiopathology', 'Temporal Lobe--diagnostic imaging--pathology--physiopathology', 'Alzheimer Disease--blood--diagnosis--pathology--physiopathology', 'Memory and Learning Tests', 'Mental Recall--physiology', 'tau Proteins--blood--metabolism', 'Cognitive Dysfunction--blood--diagnosis--pathology--physiopathology', 'Humans', 'Male', 'Female', 'Middle Aged', 'Aged', 'Positron-Emission Tomography--methods', 'Isoquinolines--administration & dosage']",False,False
41145530,Automated,"['Humans', 'Temporal Lobe--pathology--diagnostic imaging', 'Female', 'Male', 'Atrophy', 'Aged', 'Middle Aged', 'Tauopathies--diagnosis--pathology', 'tau Proteins--metabolism--blood', 'Positron-Emission Tomography', 'Neuropsychological Tests', 'Alzheimer Disease--diagnosis', 'Aged, 80 and over', 'Memory and Learning Tests']",Manual,20260325,"['Tauopathies--blood--diagnosis--pathology--physiopathology', 'Atrophy--blood--diagnosis--pathology--physiopathology', 'Temporal Lobe--diagnostic imaging--pathology--physiopathology', 'Alzheimer Disease--blood--diagnosis--pathology--physiopathology', 'Memory and Learning Tests', 'Mental Recall--physiology', 'tau Proteins--blood--metabolism', 'Cognitive Dysfunction--blood--diagnosis--pathology--physiopathology', 'Humans', 'Male', 'Female', 'Middle Aged', 'Aged', 'Positron-Emission Tomography--methods', 'Isoquinolines--administration & dosage']",False,False
41145530,Automated,"['Humans', 'Temporal Lobe--pathology--diagnostic imaging', 'Female', 'Male', 'Atrophy', 'Aged', 'Middle Aged', 'Tauopathies--diagnosis--pathology', 'tau Proteins--metabolism--blood', 'Positron-Emission Tomography', 'Neuropsychological Tests', 'Alzheimer Disease--diagnosis', 'Aged, 80 and over', 'Memory and Learning Tests']",Manual,20260331,"['Tauopathies--blood--diagnosis--pathology--physiopathology', 'Atrophy--blood--diagnosis--pathology--physiopathology', 'Temporal Lobe--diagnostic imaging--pathology--physiopathology', 'Alzheimer Disease--blood--diagnosis--pathology--physiopathology', 'Memory and Learning Tests', 'Mental Recall--physiology', 'tau Proteins--blood--metabolism', 'Cognitive Dysfunction--blood--diagnosis--pathology--physiopathology', 'Humans', 'Male', 'Female', 'Middle Aged', 'Aged', 'Positron-Emission Tomography--methods', 'Isoquinolines--administration & dosage']",False,False
41145539,Automated,"['Humans', 'India', 'Air Pollution--adverse effects--analysis', 'Female', 'Male', 'Adult', 'Middle Aged', 'Smoke--adverse effects', 'Perception', 'Surveys and Questionnaires', 'Air Pollutants']",Manual,20260217,"['Air Pollution--adverse effects--statistics & numerical data', 'Attitude to Health', 'India', 'Interviews as Topic', 'Open Waste Burning--adverse effects--statistics & numerical data', 'Smoke--adverse effects', 'Crops, Agricultural', 'Oryza', 'Triticum', 'Crop Production--statistics & numerical data', 'Surveys and Questionnaires--statistics & numerical data', 'Humans', 'Male', 'Female', 'Young Adult', 'Adult', 'Middle Aged', 'Rural Population--statistics & numerical data']",False,False
41145550,Automated,"['Catalase--metabolism', 'Hydrogen-Ion Concentration', 'Biodegradation, Environmental', 'Soil Pollutants--metabolism', 'Petroleum--metabolism', 'Soil--chemistry', 'Glycolipids', 'Soil Microbiology', 'Petroleum Pollution', 'Hydrocarbons--metabolism']",Manual,20260217,"['Biodegradation, Environmental', 'Petroleum Pollution--prevention & control', 'Soil Microbiology', 'Petroleum--metabolism', 'Glycolipids--metabolism', 'Bacterial Proteins--metabolism', 'Hibiscus--chemistry', 'Hydrogen-Ion Concentration', 'Plant Stems--chemistry', 'Catalase--metabolism']",False,False
41145585,Automated,"['Humans', 'Male', 'Rotator Cuff Injuries--diagnostic imaging--etiology--pathology', 'Female', 'Middle Aged', 'Risk Factors', 'Coracoid Process--diagnostic imaging--pathology', 'Aged', 'Magnetic Resonance Imaging', 'Acromion--diagnostic imaging', 'Tomography, X-Ray Computed', 'Rotator Cuff--diagnostic imaging', 'Range of Motion, Articular', 'Adult']",Manual,20260217,"['Risk Factors', 'Rotator Cuff Injuries--diagnosis--epidemiology--etiology--surgery', 'Coracoid Process--anatomy & histology--diagnostic imaging', 'Acromion--anatomy & histology--diagnostic imaging', 'Tomography, X-Ray Computed', 'Magnetic Resonance Imaging', 'Arthroscopy', 'Shoulder Impingement Syndrome--diagnosis--epidemiology--etiology--surgery', 'Humans', 'Male', 'Female', 'Middle Aged']",False,False
41145663,Automated,"['Humans', 'Female', 'Male', 'Systemic Inflammatory Response Syndrome--diagnosis', 'Middle Aged', 'Organ Dysfunction Scores', 'Intensive Care Units', 'Aged', 'Central Nervous System Infections--diagnosis', 'Prospective Studies', 'Meningitis, Bacterial--diagnosis', 'Prognosis', 'Adult']",Manual,20260217,"['Critical Illness', 'Central Nervous System Infections--complications--diagnosis', 'Organ Dysfunction Scores', 'Systemic Inflammatory Response Syndrome--diagnosis--etiology', 'Sepsis--diagnosis--etiology', 'Prospective Studies', 'Intensive Care Units', 'Meningitis, Bacterial--complications--diagnosis', 'Spinal Puncture', 'Risk Assessment--methods', 'Prognosis', 'Humans', 'Male', 'Female', 'Adult', 'Middle Aged', 'Aged']",False,False
41145664,Automated,"['Animals', 'Smell--physiology', 'Volatile Organic Compounds', 'Coleoptera--physiology', 'Flowers--chemistry', 'Vision, Ocular--physiology']",Manual,20260217,"['Coleoptera--physiology', 'Smell--physiology', 'Vision, Ocular--physiology', 'Host-Parasite Interactions--physiology', 'Flowers--chemistry', 'Volatile Organic Compounds--chemistry', 'Arthropod Antennae--chemistry', 'Apiaceae--chemistry--parasitology', 'Behavior, Animal--physiology', 'Animals']",False,False
41145818,Automated,"['Humans', 'World Health Organization', 'Resilience, Psychological', 'Female', 'Male', 'International Classification of Functioning, Disability and Health', 'Adult', 'Attention Deficit Disorder with Hyperactivity--psychology', 'Middle Aged', 'Mental Health', 'Autistic Disorder--psychology']",Manual,20260217,"['Resilience, Psychological--physiology', 'Attention Deficit Disorder with Hyperactivity--diagnosis--physiopathology--psychology', 'Autistic Disorder--diagnosis--physiopathology--psychology', 'International Classification of Functioning, Disability and Health--statistics & numerical data', 'Social Participation--psychology', 'Humans', 'Surveys and Questionnaires--statistics & numerical data', 'Social Workers--statistics & numerical data', 'Health Personnel--statistics & numerical data', 'Educational Personnel--statistics & numerical data', 'Male', 'Female', 'Infant, Newborn', 'Infant', 'Child, Preschool', 'Child', 'Adolescent', 'Young Adult', 'Adult']",False,False
41145825,Automated,"['Clarithromycin--blood', 'Tandem Mass Spectrometry--methods', 'Humans', 'Electrochemical Techniques--methods', 'Limit of Detection', 'Biosensing Techniques--methods', 'Immunoassay--methods', 'Anti-Bacterial Agents--blood', 'Chromatography, Liquid--methods', 'Liquid Chromatography-Mass Spectrometry']",Manual,20260423,"['Liquid Chromatography-Mass Spectrometry--methods', 'Clarithromycin--blood', 'Electrochemical Techniques--methods', 'Tandem Mass Spectrometry--methods', 'Immunoassay--methods', 'Humans', 'Anti-Bacterial Agents--blood']",False,False
41145825,Automated,"['Clarithromycin--blood', 'Tandem Mass Spectrometry--methods', 'Humans', 'Electrochemical Techniques--methods', 'Limit of Detection', 'Biosensing Techniques--methods', 'Immunoassay--methods', 'Anti-Bacterial Agents--blood', 'Chromatography, Liquid--methods', 'Liquid Chromatography-Mass Spectrometry']",Manual,20260810,"['Liquid Chromatography-Mass Spectrometry--methods', 'Clarithromycin--blood', 'Electrochemical Techniques--methods', 'Tandem Mass Spectrometry--methods', 'Immunoassay--methods', 'Humans', 'Anti-Bacterial Agents--blood']",False,False
41145826,Curated,"['Humans', 'Hydrocephalus, Normal Pressure--surgery--diagnosis', 'Electroencephalography--methods', 'Cerebrospinal Fluid Shunts--methods', 'Ultrasonography, Doppler, Transcranial--methods', 'Spinal Puncture', 'Tomography, Optical Coherence--methods', 'Aged']",Automated,20260626,"['Humans', 'Hydrocephalus, Normal Pressure--surgery--diagnosis--diagnostic imaging', 'Cerebrospinal Fluid Shunts--methods', 'Ultrasonography, Doppler, Transcranial--methods', 'Electroencephalography--methods', 'Spinal Puncture--methods', 'Tomography, Optical Coherence--methods']",False,False
41145915,Automated,"['Nucleosomes--metabolism', 'Chromosome Segregation', 'Humans', 'Centromere--metabolism', 'Chromatin--metabolism', 'Chromosomal Proteins, Non-Histone--metabolism--genetics', 'Histones--metabolism', 'Cell Cycle Proteins--metabolism--genetics', 'Kinetochores--metabolism', 'Cryoelectron Microscopy', 'HeLa Cells']",Manual,20260217,"['Chromosome Segregation', 'Chromosomal Proteins, Non-Histone--metabolism', 'Cell Cycle Proteins--metabolism', 'Humans', 'Centromere', 'Nucleosomes--chemistry--metabolism', 'DNA--chemistry--metabolism', 'Cryoelectron Microscopy', 'Cell Line']",False,False
41145915,Automated,"['Nucleosomes--metabolism', 'Chromosome Segregation', 'Humans', 'Centromere--metabolism', 'Chromatin--metabolism', 'Chromosomal Proteins, Non-Histone--metabolism--genetics', 'Histones--metabolism', 'Cell Cycle Proteins--metabolism--genetics', 'Kinetochores--metabolism', 'Cryoelectron Microscopy', 'HeLa Cells']",Manual,20260817,"['Chromosome Segregation', 'Chromosomal Proteins, Non-Histone--metabolism', 'Cell Cycle Proteins--metabolism', 'Humans', 'Centromere', 'Nucleosomes--chemistry--metabolism', 'DNA--chemistry--metabolism', 'Cryoelectron Microscopy', 'Cell Line']",False,False
41145915,Automated,"['Nucleosomes--metabolism', 'Chromosome Segregation', 'Humans', 'Centromere--metabolism', 'Chromatin--metabolism', 'Chromosomal Proteins, Non-Histone--metabolism--genetics', 'Histones--metabolism', 'Cell Cycle Proteins--metabolism--genetics', 'Kinetochores--metabolism', 'Cryoelectron Microscopy', 'HeLa Cells']",Manual,20260819,"['Chromosome Segregation', 'Chromosomal Proteins, Non-Histone--metabolism', 'Cell Cycle Proteins--metabolism', 'Humans', 'Centromere', 'Nucleosomes--chemistry--metabolism', 'DNA--chemistry--metabolism', 'Cryoelectron Microscopy', 'Cell Line']",False,False
41145965,Automated,"['Monte Carlo Method', 'Film Dosimetry--methods--instrumentation', 'Americium']",Manual,20260401,"['Film Dosimetry--instrumentation--methods', 'Americium', 'Monte Carlo Method', 'Alpha Particles']",False,False
41146015,Automated,"['Molecular Docking Simulation', 'SARS-CoV-2--enzymology--drug effects', 'Ligands', 'Antiviral Agents--chemistry--pharmacology--metabolism', 'Middle East Respiratory Syndrome Coronavirus--enzymology', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Humans', 'Software', 'Protein Binding', 'Binding Sites', 'Protein Conformation', 'Drug Design', 'COVID-19']",Manual,20260204,"['Ligands', 'Molecular Docking Simulation--methods', 'SARS-CoV-2--drug effects', 'Antiviral Agents--chemistry--metabolism--pharmacology', 'Protein Binding', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Drug Design', 'Humans', 'Viral Proteases']",False,False
41146015,Automated,"['Molecular Docking Simulation', 'SARS-CoV-2--enzymology--drug effects', 'Ligands', 'Antiviral Agents--chemistry--pharmacology--metabolism', 'Middle East Respiratory Syndrome Coronavirus--enzymology', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Humans', 'Software', 'Protein Binding', 'Binding Sites', 'Protein Conformation', 'Drug Design', 'COVID-19']",Manual,20260726,"['Ligands', 'Molecular Docking Simulation--methods', 'SARS-CoV-2--drug effects', 'Antiviral Agents--chemistry--metabolism--pharmacology', 'Protein Binding', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Drug Design', 'Humans', 'Viral Proteases']",False,False
41146015,Automated,"['Molecular Docking Simulation', 'SARS-CoV-2--enzymology--drug effects', 'Ligands', 'Antiviral Agents--chemistry--pharmacology--metabolism', 'Middle East Respiratory Syndrome Coronavirus--enzymology', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Humans', 'Software', 'Protein Binding', 'Binding Sites', 'Protein Conformation', 'Drug Design', 'COVID-19']",Manual,20260802,"['Ligands', 'Molecular Docking Simulation--methods', 'SARS-CoV-2--drug effects', 'Antiviral Agents--chemistry--metabolism--pharmacology', 'Protein Binding', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Drug Design', 'Humans', 'Viral Proteases']",False,False
41146015,Automated,"['Molecular Docking Simulation', 'SARS-CoV-2--enzymology--drug effects', 'Ligands', 'Antiviral Agents--chemistry--pharmacology--metabolism', 'Middle East Respiratory Syndrome Coronavirus--enzymology', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Humans', 'Software', 'Protein Binding', 'Binding Sites', 'Protein Conformation', 'Drug Design', 'COVID-19']",Manual,20260813,"['Ligands', 'Molecular Docking Simulation--methods', 'SARS-CoV-2--drug effects', 'Antiviral Agents--chemistry--metabolism--pharmacology', 'Protein Binding', 'Coronavirus 3C Proteases--chemistry--metabolism', 'Drug Design', 'Humans', 'Viral Proteases']",False,False
41146147,Automated,"['Humans', 'Cross-Sectional Studies', 'Malaysia--epidemiology', 'Male', 'Adult', 'Toothache--epidemiology', 'Military Personnel--statistics & numerical data', 'Surveys and Questionnaires', 'Occupational Health--statistics & numerical data', 'Risk Factors', 'Occupational Diseases--epidemiology', 'Aviation', 'Prevalence', 'Middle Aged', 'Female', 'Pilots--statistics & numerical data', 'Aerospace Medicine', 'Young Adult']",Manual,20260227,"['Cross-Sectional Studies', 'Pilots--statistics & numerical data', 'Malaysia--epidemiology', 'Military Personnel--statistics & numerical data', 'Occupational Diseases--epidemiology--etiology', 'Toothache--epidemiology--etiology', 'Barotrauma--epidemiology--etiology', 'Surveys and Questionnaires', 'Prevalence', 'Altitude', 'Humans', 'Young Adult', 'Adult', 'Middle Aged', 'Aerospace Medicine--statistics & numerical data', 'Risk Factors']",False,False
41146168,Automated,"['Humans', 'Adolescent', 'Nepal--epidemiology', 'Female', 'Male', 'Cross-Sectional Studies', 'Poverty--psychology', 'Health Surveys', 'Risk Assessment--methods', 'Suicide--psychology--statistics & numerical data', 'Suicide Prevention', 'Suicidal Ideation']",Manual,20260223,"['Cross-Sectional Studies', 'Humans', 'Male', 'Female', 'Adolescent', 'Nepal--epidemiology', 'Suicide--psychology--statistics & numerical data', 'Health Surveys', 'Adolescent Health--statistics & numerical data', 'Mental Health--statistics & numerical data', 'Behavior Rating Scale', 'Suicide Prevention--methods', 'Risk Assessment--methods', 'Adolescent Behavior--psychology', 'Poverty--psychology', 'Adolescent Health Services']",False,False
41146202,Automated,"['Humans', 'Female', 'Animals', 'Brain Neoplasms--secondary--drug therapy--metabolism', 'Mice', 'Cell Line, Tumor', 'Triple Negative Breast Neoplasms--drug therapy--pathology--metabolism', 'Xenograft Model Antitumor Assays', 'Maytansine--analogs & derivatives--pharmacology--chemistry', 'Antineoplastic Agents--pharmacology--chemistry', 'Breast Neoplasms--pathology--drug therapy--metabolism', 'Molecular Targeted Therapy', 'Interleukin-13 Receptor alpha2 Subunit--metabolism--antagonists & inhibitors--genetics', 'Receptor, EphA2--metabolism--antagonists & inhibitors']",Manual,20260316,"['Molecular Targeted Therapy--methods', 'Brain Neoplasms--drug therapy--secondary', 'Triple Negative Breast Neoplasms--drug therapy--pathology', 'Maytansine--chemistry--pharmacology--therapeutic use', 'MDA-MB-231 Cells', 'Antineoplastic Agents--chemistry--pharmacology--therapeutic use', 'Interleukin-13 Receptor alpha2 Subunit--antagonists & inhibitors', 'Receptor, EphA2--antagonists & inhibitors', 'Receptor, EphA3--antagonists & inhibitors', 'Receptor, EphB2--antagonists & inhibitors', 'Humans', 'Female', 'Ado-Trastuzumab Emtansine--pharmacology--therapeutic use', 'Xenograft Model Antitumor Assays', 'Mice, Nude']",False,False
41146272,Automated,"['Male', 'Humans', 'Prostatic Hyperplasia--epidemiology--chemically induced', 'Middle Aged', 'China--epidemiology', 'Aged', 'Air Pollutants--adverse effects--analysis', 'Chlorides--adverse effects--analysis', 'Risk Factors', 'Environmental Exposure--adverse effects', 'Longitudinal Studies', 'Particulate Matter--adverse effects--analysis', 'Logistic Models']",Manual,20260314,"['Aged', 'Humans', 'Male', 'Middle Aged', 'Air Pollutants--analysis--toxicity', 'Air Pollution--adverse effects--statistics & numerical data', 'China--epidemiology', 'Chlorides--analysis--toxicity', 'Datasets as Topic', 'Environmental Monitoring--statistics & numerical data', 'Longitudinal Studies', 'Particulate Matter--analysis--toxicity', 'Prostatic Hyperplasia--epidemiology', 'Risk Factors', 'Environmental Exposure--adverse effects--statistics & numerical data']",False,False
41146313,Automated,"['Animals', 'Rotenone--toxicity', 'Melanins--pharmacology--therapeutic use--administration & dosage', 'Male', 'Antioxidants--pharmacology--therapeutic use', 'Superoxides--metabolism', 'Rats', 'Brain--metabolism--drug effects', 'Oxidative Stress--drug effects', 'Lung--metabolism--drug effects', 'Disease Models, Animal', 'Intestine, Small--metabolism--drug effects', 'Dose-Response Relationship, Drug', 'Rats, Wistar', 'Parkinson Disease--drug therapy--metabolism', 'Rats, Sprague-Dawley']",Manual,20260226,"['Animals', 'Rats', 'Oxidative Stress', 'Parkinson Disease, Secondary--chemically induced--drug therapy', 'Melanins--administration & dosage--pharmacology', 'Rotenone--toxicity', 'Disease Models, Animal', 'Superoxides--metabolism', 'Antioxidants--administration & dosage--pharmacology', 'Male', 'Rats, Sprague-Dawley', 'Dose-Response Relationship, Drug']",False,False
41146313,Automated,"['Animals', 'Rotenone--toxicity', 'Melanins--pharmacology--therapeutic use--administration & dosage', 'Male', 'Antioxidants--pharmacology--therapeutic use', 'Superoxides--metabolism', 'Rats', 'Brain--metabolism--drug effects', 'Oxidative Stress--drug effects', 'Lung--metabolism--drug effects', 'Disease Models, Animal', 'Intestine, Small--metabolism--drug effects', 'Dose-Response Relationship, Drug', 'Rats, Wistar', 'Parkinson Disease--drug therapy--metabolism', 'Rats, Sprague-Dawley']",Manual,20260601,"['Animals', 'Rats', 'Oxidative Stress', 'Parkinson Disease, Secondary--chemically induced--drug therapy', 'Melanins--administration & dosage--pharmacology', 'Rotenone--toxicity', 'Disease Models, Animal', 'Superoxides--metabolism', 'Antioxidants--administration & dosage--pharmacology', 'Male', 'Rats, Sprague-Dawley', 'Dose-Response Relationship, Drug']",False,False
41146329,Automated,"['Empathy', 'Humans', 'Resilience, Psychological', 'Female', 'Cross-Sectional Studies', 'Adult', 'Male', 'Quality of Life--psychology', 'Oncology Nursing', 'Surveys and Questionnaires', 'China', 'Middle Aged', 'Job Satisfaction', 'Nurses--psychology']",Manual,20260409,"['Female', 'Humans', 'Male', 'Empathy', 'Job Satisfaction', 'Nurse Specialists--psychology', 'Nurses, Male--psychology', 'Oncology Nursing', 'Resilience, Psychological', 'Work-Life Balance', 'Young Adult', 'Adult', 'Middle Aged', 'Working Conditions', 'Workplace--psychology', 'Quality of Life--psychology']",False,False
41146460,Automated,"['Carnitine O-Palmitoyltransferase--metabolism--genetics', 'Fatty Acids--metabolism', 'Animals', 'Oxidation-Reduction', 'Zebrafish', 'Humans', 'Lentigo--pathology--metabolism--genetics', 'Lipid Metabolism', 'Pigmentation', 'Sunlight--adverse effects']",Manual,20260406,"['Oxidation-Reduction', 'Fatty Acids--metabolism', 'Sunlight--adverse effects', 'Lentigo--metabolism--pathology', 'Humans', 'Male', 'Female', 'Aged', 'Aged, 80 and over', 'Animals', 'Zebrafish', 'Carnitine O-Palmitoyltransferase--genetics--metabolism', 'Skin Pigmentation', 'Lipid Metabolism', 'Mitochondria--metabolism', 'Signal Transduction', 'Gene Expression Regulation', 'Embryo, Nonmammalian--metabolism']",False,False
41146460,Automated,"['Carnitine O-Palmitoyltransferase--metabolism--genetics', 'Fatty Acids--metabolism', 'Animals', 'Oxidation-Reduction', 'Zebrafish', 'Humans', 'Lentigo--pathology--metabolism--genetics', 'Lipid Metabolism', 'Pigmentation', 'Sunlight--adverse effects']",Manual,20260508,"['Oxidation-Reduction', 'Fatty Acids--metabolism', 'Sunlight--adverse effects', 'Lentigo--metabolism--pathology', 'Humans', 'Male', 'Female', 'Aged', 'Aged, 80 and over', 'Animals', 'Zebrafish', 'Carnitine O-Palmitoyltransferase--genetics--metabolism', 'Skin Pigmentation', 'Lipid Metabolism', 'Mitochondria--metabolism', 'Signal Transduction', 'Gene Expression Regulation', 'Embryo, Nonmammalian--metabolism']",False,False
41146517,Automated,"['Biofilms--drug effects--growth & development', 'MicroRNAs--genetics', 'Pseudomonas aeruginosa--physiology--drug effects', 'Staphylococcus aureus--physiology--drug effects', 'Humans', 'Anti-Bacterial Agents--pharmacology', 'Cystic Fibrosis--genetics--immunology', 'Pseudomonas Infections--drug therapy', 'Staphylococcal Infections--drug therapy', 'Cystic Fibrosis Transmembrane Conductance Regulator--genetics', 'beta-Lactam Resistance--genetics']",Manual,20260501,"['Computer Simulation', 'Biofilms--drug effects--growth & development', 'MicroRNAs--genetics', 'Oligonucleotides--administration & dosage--genetics--pharmacology', 'Nanoparticle Drug Delivery System--chemistry', 'DNA--chemistry', 'Anti-Bacterial Agents--pharmacology--therapeutic use', 'beta-Lactam Resistance--drug effects--genetics', 'Pseudomonas aeruginosa--drug effects--genetics--physiology', 'Staphylococcus aureus--drug effects--genetics--physiology', 'Cystic Fibrosis--complications--immunology', 'Pseudomonas Infections--drug therapy--immunology--microbiology', 'Staphylococcal Infections--drug therapy--immunology--microbiology', 'Microbial Sensitivity Tests', 'Bacterial Proteins--antagonists & inhibitors--genetics', 'beta-Lactamases--genetics', 'Trans-Activators--antagonists & inhibitors--genetics', 'Cefotaxime--pharmacology--therapeutic use', 'Humans']",False,False
41146601,Automated,"['Humans', 'Male', 'Reward', 'Adult', 'Erectile Dysfunction--physiopathology--psychology--diagnostic imaging', 'Magnetic Resonance Imaging', 'Middle Aged', 'Nerve Net--physiopathology--diagnostic imaging', 'Bayes Theorem', 'Neural Pathways--physiopathology', 'Brain--physiopathology--diagnostic imaging']",Manual,20260415,"['Humans', 'Male', 'Young Adult', 'Adult', 'Middle Aged', 'Case-Control Studies', 'Erectile Dysfunction--diagnostic imaging--etiology--physiopathology--psychology', 'Bayes Theorem', 'Reward', 'Magnetic Resonance Imaging--methods', 'Brain--diagnostic imaging--physiopathology', 'Spectrum Analysis--methods', 'Neural Pathways--diagnostic imaging--physiopathology', 'Nerve Net--diagnostic imaging--physiopathology', 'Models, Neurological']",False,False
41146601,Automated,"['Humans', 'Male', 'Reward', 'Adult', 'Erectile Dysfunction--physiopathology--psychology--diagnostic imaging', 'Magnetic Resonance Imaging', 'Middle Aged', 'Nerve Net--physiopathology--diagnostic imaging', 'Bayes Theorem', 'Neural Pathways--physiopathology', 'Brain--physiopathology--diagnostic imaging']",Manual,20260713,"['Humans', 'Male', 'Young Adult', 'Adult', 'Middle Aged', 'Case-Control Studies', 'Erectile Dysfunction--diagnostic imaging--etiology--physiopathology--psychology', 'Bayes Theorem', 'Reward', 'Magnetic Resonance Imaging--methods', 'Brain--diagnostic imaging--physiopathology', 'Spectrum Analysis--methods', 'Neural Pathways--diagnostic imaging--physiopathology', 'Nerve Net--diagnostic imaging--physiopathology', 'Models, Neurological']",False,False
41146993,Automated,"['Malus--growth & development', 'Fruit--growth & development', 'Seasons', 'Agriculture--methods', 'Trees']",Manual,20260315,"['Malus--growth & development', 'Agriculture--methods--trends', 'Trees--growth & development', 'Fruit--growth & development', 'Seasons', 'Robotics--methods--trends']",False,False
41147164,Automated,"['Copper--chemistry--metabolism', 'Humans', 'Peptides--chemistry--pharmacology--metabolism', 'Antineoplastic Agents--pharmacology--chemistry', 'Catalysis', 'Nickel--chemistry', 'Biomimetic Materials--chemistry--pharmacology', 'Apoptosis--drug effects', 'Nanostructures--chemistry', 'Nanomedicine']",Manual,20260317,"['Animals', 'Mice', 'Antineoplastic Agents--chemistry--pharmacology', 'Apoptosis--drug effects', 'Binding Sites', 'Biomimetic Materials--chemistry--pharmacology', 'Catalysis', 'Cell Line, Tumor', 'Copper--chemistry--metabolism', 'Nanomedicine', 'Nanostructures--chemistry', 'Nickel--chemistry', 'Peptides--chemistry--metabolism--pharmacology', 'Humans']",False,False
41147315,Automated,"['Animals', 'Male', 'Cattle--physiology', 'Sperm Motility--physiology', 'Semen Analysis--veterinary', 'Semen Preservation--veterinary', 'Cryopreservation--veterinary', 'Sperm Capacitation--physiology', 'Spermatozoa--physiology', 'Cell Survival', 'Flow Cytometry--veterinary']",Manual,20260206,"['Male', 'Animals', 'Cattle--physiology', 'Semen Analysis--standards--veterinary', 'Semen Preservation--standards--veterinary', 'Cryopreservation--standards--veterinary', 'Sperm Capacitation--physiology', 'Cell Survival', 'Flow Cytometry--veterinary']",False,False
41147385,Automated,"['Humans', 'Hypothyroidism--diagnosis--blood--epidemiology--etiology', 'Child', 'Thyrotropin--blood', 'Risk Factors', 'Adolescent', 'Child, Preschool', 'Infant']",Manual,20260223,"['Humans', 'Male', 'Female', 'Infant', 'Child, Preschool', 'Child', 'Adolescent', 'Hypothyroidism--blood--diagnosis--epidemiology--therapy', 'Thyrotropin--blood', 'Risk Factors', 'Asymptomatic Diseases--epidemiology', 'Diagnosis, Differential', 'Referral and Consultation', 'Hormone Replacement Therapy', 'Patient Selection', 'Practice Guidelines as Topic']",False,False
41147385,Automated,"['Humans', 'Hypothyroidism--diagnosis--blood--epidemiology--etiology', 'Child', 'Thyrotropin--blood', 'Risk Factors', 'Adolescent', 'Child, Preschool', 'Infant']",Manual,20260512,"['Humans', 'Male', 'Female', 'Infant', 'Child, Preschool', 'Child', 'Adolescent', 'Hypothyroidism--blood--diagnosis--epidemiology--therapy', 'Thyrotropin--blood', 'Risk Factors', 'Asymptomatic Diseases--epidemiology', 'Diagnosis, Differential', 'Referral and Consultation', 'Hormone Replacement Therapy', 'Patient Selection', 'Practice Guidelines as Topic']",False,False
41147502,Automated,"['Humans', 'Out-of-Hospital Cardiac Arrest--therapy--mortality--diagnosis', 'Defibrillators', 'Male', 'Female', 'Electric Countershock--instrumentation--mortality--adverse effects', 'Middle Aged', 'Aged', 'Time-to-Treatment', 'Databases, Factual', 'Survival Rate--trends', 'Time Factors', 'Emergency Medical Services--methods', 'Treatment Outcome', 'Cardiopulmonary Resuscitation--education']",Manual,20260310,"['Aged', 'Aged, 80 and over', 'Female', 'Humans', 'Male', 'Middle Aged', 'Databases, Factual', 'Defibrillators', 'Italy--epidemiology', 'Out-of-Hospital Cardiac Arrest--mortality--therapy', 'Resuscitation--education--statistics & numerical data', 'Time-to-Treatment', 'Volunteers--education--statistics & numerical data', 'Electric Countershock--instrumentation--mortality']",False,False
